"","name","area","value","footnote_codes","state","county","cbsa","rpp.in.100.dollars","ratio"
"1657","Missouri","2900000",16.05,NA,29,29007,33020,118.9060642,7.40847752024922
"1658","Missouri","2900000",16.05,NA,29,29129,NA,118.9060642,7.40847752024922
"1659","Missouri","2900000",16.05,NA,29,29035,NA,118.9060642,7.40847752024922
"1660","Missouri","2900000",16.05,NA,29,29093,NA,118.9060642,7.40847752024922
"1661","Missouri","2900000",16.05,NA,29,29015,NA,118.9060642,7.40847752024922
"1662","Missouri","2900000",16.05,NA,29,29073,NA,118.9060642,7.40847752024922
"1663","Missouri","2900000",16.05,NA,29,29123,NA,118.9060642,7.40847752024922
"1664","Missouri","2900000",16.05,NA,29,29075,NA,118.9060642,7.40847752024922
"1665","Missouri","2900000",16.05,NA,29,29055,NA,118.9060642,7.40847752024922
"1666","Missouri","2900000",16.05,NA,29,29139,NA,118.9060642,7.40847752024922
"1667","Missouri","2900000",16.05,NA,29,29005,NA,118.9060642,7.40847752024922
"1668","Missouri","2900000",16.05,NA,29,29221,NA,118.9060642,7.40847752024922
"1669","Missouri","2900000",16.05,NA,29,29217,NA,118.9060642,7.40847752024922
"1670","Missouri","2900000",16.05,NA,29,29125,NA,118.9060642,7.40847752024922
"1671","Missouri","2900000",16.05,NA,29,29229,NA,118.9060642,7.40847752024922
"1672","Missouri","2900000",16.05,NA,29,29143,NA,118.9060642,7.40847752024922
"1673","Missouri","2900000",16.05,NA,29,29201,43460,118.9060642,7.40847752024922
"1674","Missouri","2900000",16.05,NA,29,29041,NA,118.9060642,7.40847752024922
"1675","Missouri","2900000",16.05,NA,29,29103,NA,118.9060642,7.40847752024922
"1676","Missouri","2900000",16.05,NA,29,29117,NA,118.9060642,7.40847752024922
"1677","Missouri","2900000",16.05,NA,29,29209,14700,118.9060642,7.40847752024922
"1678","Missouri","2900000",16.05,NA,29,29187,22100,118.9060642,7.40847752024922
"1679","Missouri","2900000",16.05,NA,29,29186,NA,118.9060642,7.40847752024922
"1680","Missouri","2900000",16.05,NA,29,29009,NA,118.9060642,7.40847752024922
"1681","Missouri","2900000",16.05,NA,29,29111,39500,118.9060642,7.40847752024922
"1682","Missouri","2900000",16.05,NA,29,29227,NA,118.9060642,7.40847752024922
"1683","Missouri","2900000",16.05,NA,29,29069,28380,118.9060642,7.40847752024922
"1684","Missouri","2900000",16.05,NA,29,29207,NA,118.9060642,7.40847752024922
"1685","Missouri","2900000",16.05,NA,29,29205,NA,118.9060642,7.40847752024922
"1686","Missouri","2900000",16.05,NA,29,29121,NA,118.9060642,7.40847752024922
"1687","Missouri","2900000",16.05,NA,29,29153,NA,118.9060642,7.40847752024922
"1688","Missouri","2900000",16.05,NA,29,29023,38740,118.9060642,7.40847752024922
"1689","Missouri","2900000",16.05,NA,29,29203,NA,118.9060642,7.40847752024922
"1690","Missouri","2900000",16.05,NA,29,29065,NA,118.9060642,7.40847752024922
"1691","Missouri","2900000",16.05,NA,29,29197,28860,118.9060642,7.40847752024922
"1692","Missouri","2900000",16.05,NA,29,29011,NA,118.9060642,7.40847752024922
"1693","Missouri","2900000",16.05,NA,29,29039,NA,118.9060642,7.40847752024922
"1694","Missouri","2900000",16.05,NA,29,29147,32340,118.9060642,7.40847752024922
"1695","Missouri","2900000",16.05,NA,29,29033,NA,118.9060642,7.40847752024922
"1696","Missouri","2900000",16.05,NA,29,29199,NA,118.9060642,7.40847752024922
"1697","Missouri","2900000",16.05,NA,29,29115,NA,118.9060642,7.40847752024922
"1355","Lynchburg, VA","0031340",14.88,NA,51,51019,31340,110.4972376,7.42588962365591
"1356","Lynchburg, VA","0031340",14.88,NA,51,51680,31340,110.4972376,7.42588962365591
"1357","Lynchburg, VA","0031340",14.88,NA,51,51031,31340,110.4972376,7.42588962365591
"1358","Lynchburg, VA","0031340",14.88,NA,51,51011,31340,110.4972376,7.42588962365591
"1359","Lynchburg, VA","0031340",14.88,NA,51,51009,31340,110.4972376,7.42588962365591
"1360","Lynchburg, VA","0031340",14.88,NA,51,51515,31340,110.4972376,7.42588962365591
"2303","Pocatello, ID","0038540",14.94,NA,16,16005,38540,110.9877913,7.42890169344043
"815","Idaho Falls, ID","0026820",14.92,NA,16,16051,26820,110.864745,7.43061293565684
"816","Idaho Falls, ID","0026820",14.92,NA,16,16023,26820,110.864745,7.43061293565684
"817","Idaho Falls, ID","0026820",14.92,NA,16,16019,26820,110.864745,7.43061293565684
"2130","Oklahoma","4000000",15.59,NA,40,40139,25100,116.1440186,7.44990497754971
"2131","Oklahoma","4000000",15.59,NA,40,40091,NA,116.1440186,7.44990497754971
"2132","Oklahoma","4000000",15.59,NA,40,40075,NA,116.1440186,7.44990497754971
"2133","Oklahoma","4000000",15.59,NA,40,40133,NA,116.1440186,7.44990497754971
"2134","Oklahoma","4000000",15.59,NA,40,40025,NA,116.1440186,7.44990497754971
"2135","Oklahoma","4000000",15.59,NA,40,40055,NA,116.1440186,7.44990497754971
"2136","Oklahoma","4000000",15.59,NA,40,40057,NA,116.1440186,7.44990497754971
"2137","Oklahoma","4000000",15.59,NA,40,40125,43060,116.1440186,7.44990497754971
"2138","Oklahoma","4000000",15.59,NA,40,40045,NA,116.1440186,7.44990497754971
"2139","Oklahoma","4000000",15.59,NA,40,40059,NA,116.1440186,7.44990497754971
"2140","Oklahoma","4000000",15.59,NA,40,40007,NA,116.1440186,7.44990497754971
"2141","Oklahoma","4000000",15.59,NA,40,40107,NA,116.1440186,7.44990497754971
"2142","Oklahoma","4000000",15.59,NA,40,40137,20340,116.1440186,7.44990497754971
"2143","Oklahoma","4000000",15.59,NA,40,40089,NA,116.1440186,7.44990497754971
"2144","Oklahoma","4000000",15.59,NA,40,40003,NA,116.1440186,7.44990497754971
"2145","Oklahoma","4000000",15.59,NA,40,40001,NA,116.1440186,7.44990497754971
"2146","Oklahoma","4000000",15.59,NA,40,40061,NA,116.1440186,7.44990497754971
"2147","Oklahoma","4000000",15.59,NA,40,40053,NA,116.1440186,7.44990497754971
"2148","Oklahoma","4000000",15.59,NA,40,40121,32540,116.1440186,7.44990497754971
"2149","Oklahoma","4000000",15.59,NA,40,40009,21120,116.1440186,7.44990497754971
"2150","Oklahoma","4000000",15.59,NA,40,40023,NA,116.1440186,7.44990497754971
"2151","Oklahoma","4000000",15.59,NA,40,40153,49260,116.1440186,7.44990497754971
"2152","Oklahoma","4000000",15.59,NA,40,40021,45140,116.1440186,7.44990497754971
"2153","Oklahoma","4000000",15.59,NA,40,40105,NA,116.1440186,7.44990497754971
"2154","Oklahoma","4000000",15.59,NA,40,40029,NA,116.1440186,7.44990497754971
"2155","Oklahoma","4000000",15.59,NA,40,40077,NA,116.1440186,7.44990497754971
"2156","Oklahoma","4000000",15.59,NA,40,40013,20460,116.1440186,7.44990497754971
"2157","Oklahoma","4000000",15.59,NA,40,40127,NA,116.1440186,7.44990497754971
"2158","Oklahoma","4000000",15.59,NA,40,40019,11620,116.1440186,7.44990497754971
"2159","Oklahoma","4000000",15.59,NA,40,40085,NA,116.1440186,7.44990497754971
"2160","Oklahoma","4000000",15.59,NA,40,40103,NA,116.1440186,7.44990497754971
"2161","Oklahoma","4000000",15.59,NA,40,40005,NA,116.1440186,7.44990497754971
"2162","Oklahoma","4000000",15.59,NA,40,40151,NA,116.1440186,7.44990497754971
"2163","Oklahoma","4000000",15.59,NA,40,40071,38620,116.1440186,7.44990497754971
"2164","Oklahoma","4000000",15.59,NA,40,40097,NA,116.1440186,7.44990497754971
"2165","Oklahoma","4000000",15.59,NA,40,40047,21420,116.1440186,7.44990497754971
"2166","Oklahoma","4000000",15.59,NA,40,40099,NA,116.1440186,7.44990497754971
"2167","Oklahoma","4000000",15.59,NA,40,40049,NA,116.1440186,7.44990497754971
"2168","Oklahoma","4000000",15.59,NA,40,40101,34780,116.1440186,7.44990497754971
"2169","Oklahoma","4000000",15.59,NA,40,40129,NA,116.1440186,7.44990497754971
"2170","Oklahoma","4000000",15.59,NA,40,40069,NA,116.1440186,7.44990497754971
"2171","Oklahoma","4000000",15.59,NA,40,40123,10220,116.1440186,7.44990497754971
"2172","Oklahoma","4000000",15.59,NA,40,40095,NA,116.1440186,7.44990497754971
"2173","Oklahoma","4000000",15.59,NA,40,40067,NA,116.1440186,7.44990497754971
"2174","Oklahoma","4000000",15.59,NA,40,40141,NA,116.1440186,7.44990497754971
"2175","Oklahoma","4000000",15.59,NA,40,40041,NA,116.1440186,7.44990497754971
"2176","Oklahoma","4000000",15.59,NA,40,40065,11060,116.1440186,7.44990497754971
"2177","Oklahoma","4000000",15.59,NA,40,40039,48220,116.1440186,7.44990497754971
"2178","Oklahoma","4000000",15.59,NA,40,40073,NA,116.1440186,7.44990497754971
"2179","Oklahoma","4000000",15.59,NA,40,40043,NA,116.1440186,7.44990497754971
"2180","Oklahoma","4000000",15.59,NA,40,40147,12780,116.1440186,7.44990497754971
"2181","Oklahoma","4000000",15.59,NA,40,40063,NA,116.1440186,7.44990497754971
"2182","Oklahoma","4000000",15.59,NA,40,40011,NA,116.1440186,7.44990497754971
"2183","Oklahoma","4000000",15.59,NA,40,40015,NA,116.1440186,7.44990497754971
"2184","Oklahoma","4000000",15.59,NA,40,40115,33060,116.1440186,7.44990497754971
"2185","Oklahoma","4000000",15.59,NA,40,40093,NA,116.1440186,7.44990497754971
"2186","Oklahoma","4000000",15.59,NA,40,40149,NA,116.1440186,7.44990497754971
"2187","Oklahoma","4000000",15.59,NA,40,40035,NA,116.1440186,7.44990497754971
"2188","Oklahoma","4000000",15.59,NA,40,40119,44660,116.1440186,7.44990497754971
"1156","Kentucky","2100000",15.55,NA,21,21001,NA,116.0092807,7.46040390353698
"1157","Kentucky","2100000",15.55,NA,21,21085,NA,116.0092807,7.46040390353698
"1158","Kentucky","2100000",15.55,NA,21,21013,33180,116.0092807,7.46040390353698
"1159","Kentucky","2100000",15.55,NA,21,21137,19220,116.0092807,7.46040390353698
"1160","Kentucky","2100000",15.55,NA,21,21021,19220,116.0092807,7.46040390353698
"1161","Kentucky","2100000",15.55,NA,21,21109,NA,116.0092807,7.46040390353698
"1162","Kentucky","2100000",15.55,NA,21,21193,NA,116.0092807,7.46040390353698
"1163","Kentucky","2100000",15.55,NA,21,21057,NA,116.0092807,7.46040390353698
"1164","Kentucky","2100000",15.55,NA,21,21171,NA,116.0092807,7.46040390353698
"1165","Kentucky","2100000",15.55,NA,21,21009,23980,116.0092807,7.46040390353698
"1166","Kentucky","2100000",15.55,NA,21,21095,NA,116.0092807,7.46040390353698
"1167","Kentucky","2100000",15.55,NA,21,21007,37140,116.0092807,7.46040390353698
"1168","Kentucky","2100000",15.55,NA,21,21155,NA,116.0092807,7.46040390353698
"1169","Kentucky","2100000",15.55,NA,21,21141,NA,116.0092807,7.46040390353698
"1170","Kentucky","2100000",15.55,NA,21,21143,NA,116.0092807,7.46040390353698
"1171","Kentucky","2100000",15.55,NA,21,21063,NA,116.0092807,7.46040390353698
"1172","Kentucky","2100000",15.55,NA,21,21189,NA,116.0092807,7.46040390353698
"1173","Kentucky","2100000",15.55,NA,21,21213,NA,116.0092807,7.46040390353698
"1174","Kentucky","2100000",15.55,NA,21,21135,NA,116.0092807,7.46040390353698
"1175","Kentucky","2100000",15.55,NA,21,21169,23980,116.0092807,7.46040390353698
"1176","Kentucky","2100000",15.55,NA,21,21173,34460,116.0092807,7.46040390353698
"1177","Kentucky","2100000",15.55,NA,21,21147,NA,116.0092807,7.46040390353698
"1178","Kentucky","2100000",15.55,NA,21,21115,NA,116.0092807,7.46040390353698
"1179","Kentucky","2100000",15.55,NA,21,21145,37140,116.0092807,7.46040390353698
"1180","Kentucky","2100000",15.55,NA,21,21233,NA,116.0092807,7.46040390353698
"1181","Kentucky","2100000",15.55,NA,21,21131,NA,116.0092807,7.46040390353698
"1182","Kentucky","2100000",15.55,NA,21,21071,NA,116.0092807,7.46040390353698
"1183","Kentucky","2100000",15.55,NA,21,21005,23180,116.0092807,7.46040390353698
"1184","Kentucky","2100000",15.55,NA,21,21165,34460,116.0092807,7.46040390353698
"1185","Kentucky","2100000",15.55,NA,21,21065,NA,116.0092807,7.46040390353698
"1186","Kentucky","2100000",15.55,NA,21,21011,34460,116.0092807,7.46040390353698
"1187","Kentucky","2100000",15.55,NA,21,21167,NA,116.0092807,7.46040390353698
"1188","Kentucky","2100000",15.55,NA,21,21087,NA,116.0092807,7.46040390353698
"1189","Kentucky","2100000",15.55,NA,21,21181,NA,116.0092807,7.46040390353698
"1190","Kentucky","2100000",15.55,NA,21,21179,12680,116.0092807,7.46040390353698
"1191","Kentucky","2100000",15.55,NA,21,21153,NA,116.0092807,7.46040390353698
"1192","Kentucky","2100000",15.55,NA,21,21139,37140,116.0092807,7.46040390353698
"1193","Kentucky","2100000",15.55,NA,21,21025,NA,116.0092807,7.46040390353698
"1194","Kentucky","2100000",15.55,NA,21,21079,NA,116.0092807,7.46040390353698
"1195","Kentucky","2100000",15.55,NA,21,21027,NA,116.0092807,7.46040390353698
"1196","Kentucky","2100000",15.55,NA,21,21035,34660,116.0092807,7.46040390353698
"1197","Kentucky","2100000",15.55,NA,21,21161,32500,116.0092807,7.46040390353698
"1198","Kentucky","2100000",15.55,NA,21,21083,32460,116.0092807,7.46040390353698
"1199","Kentucky","2100000",15.55,NA,21,21195,NA,116.0092807,7.46040390353698
"1200","Kentucky","2100000",15.55,NA,21,21099,NA,116.0092807,7.46040390353698
"1201","Kentucky","2100000",15.55,NA,21,21207,NA,116.0092807,7.46040390353698
"1202","Kentucky","2100000",15.55,NA,21,21055,NA,116.0092807,7.46040390353698
"1203","Kentucky","2100000",15.55,NA,21,21201,NA,116.0092807,7.46040390353698
"1204","Kentucky","2100000",15.55,NA,21,21127,NA,116.0092807,7.46040390353698
"1205","Kentucky","2100000",15.55,NA,21,21105,NA,116.0092807,7.46040390353698
"1206","Kentucky","2100000",15.55,NA,21,21133,NA,116.0092807,7.46040390353698
"1207","Kentucky","2100000",15.55,NA,21,21187,NA,116.0092807,7.46040390353698
"1208","Kentucky","2100000",15.55,NA,21,21219,NA,116.0092807,7.46040390353698
"1209","Kentucky","2100000",15.55,NA,21,21217,15820,116.0092807,7.46040390353698
"1210","Kentucky","2100000",15.55,NA,21,21231,NA,116.0092807,7.46040390353698
"1211","Kentucky","2100000",15.55,NA,21,21197,NA,116.0092807,7.46040390353698
"1212","Kentucky","2100000",15.55,NA,21,21041,NA,116.0092807,7.46040390353698
"1213","Kentucky","2100000",15.55,NA,21,21151,40080,116.0092807,7.46040390353698
"1214","Kentucky","2100000",15.55,NA,21,21125,30940,116.0092807,7.46040390353698
"1215","Kentucky","2100000",15.55,NA,21,21157,NA,116.0092807,7.46040390353698
"1216","Kentucky","2100000",15.55,NA,21,21073,23180,116.0092807,7.46040390353698
"1217","Kentucky","2100000",15.55,NA,21,21237,NA,116.0092807,7.46040390353698
"1218","Kentucky","2100000",15.55,NA,21,21199,43700,116.0092807,7.46040390353698
"1219","Kentucky","2100000",15.55,NA,21,21177,NA,116.0092807,7.46040390353698
"1220","Kentucky","2100000",15.55,NA,21,21159,NA,116.0092807,7.46040390353698
"1221","Kentucky","2100000",15.55,NA,21,21107,31580,116.0092807,7.46040390353698
"1222","Kentucky","2100000",15.55,NA,21,21097,NA,116.0092807,7.46040390353698
"1223","Kentucky","2100000",15.55,NA,21,21075,46460,116.0092807,7.46040390353698
"1224","Kentucky","2100000",15.55,NA,21,21205,NA,116.0092807,7.46040390353698
"1225","Kentucky","2100000",15.55,NA,21,21203,40080,116.0092807,7.46040390353698
"1226","Kentucky","2100000",15.55,NA,21,21183,NA,116.0092807,7.46040390353698
"1227","Kentucky","2100000",15.55,NA,21,21033,NA,116.0092807,7.46040390353698
"1228","Kentucky","2100000",15.55,NA,21,21053,NA,116.0092807,7.46040390353698
"1229","Kentucky","2100000",15.55,NA,21,21051,NA,116.0092807,7.46040390353698
"1230","Kentucky","2100000",15.55,NA,21,21129,NA,116.0092807,7.46040390353698
"1231","Kentucky","2100000",15.55,NA,21,21045,NA,116.0092807,7.46040390353698
"1232","Kentucky","2100000",15.55,NA,21,21229,NA,116.0092807,7.46040390353698
"1233","Kentucky","2100000",15.55,NA,21,21069,NA,116.0092807,7.46040390353698
"1234","Kentucky","2100000",15.55,NA,21,21119,NA,116.0092807,7.46040390353698
"1235","Kentucky","2100000",15.55,NA,21,21121,30940,116.0092807,7.46040390353698
"1236","Kentucky","2100000",15.55,NA,21,21175,NA,116.0092807,7.46040390353698
"1237","Kentucky","2100000",15.55,NA,21,21043,NA,116.0092807,7.46040390353698
"1238","Kentucky","2100000",15.55,NA,21,21235,30940,116.0092807,7.46040390353698
"1239","Kentucky","2100000",15.55,NA,21,21225,NA,116.0092807,7.46040390353698
"1240","Kentucky","2100000",15.55,NA,21,21039,NA,116.0092807,7.46040390353698
"2238","Panama City, FL","0037460",14.02,NA,12,12005,37460,104.7120419,7.46876190442225
"2239","Panama City, FL","0037460",14.02,NA,12,12045,37460,104.7120419,7.46876190442225
"1272","Lake Havasu City-Kingman, AZ","0029420",14.23,NA,4,4015,29420,106.3829787,7.47596477160928
"880","Indiana","1800000",15.82,NA,18,18037,27540,118.3431953,7.48060652970923
"881","Indiana","1800000",15.82,NA,18,18009,NA,118.3431953,7.48060652970923
"882","Indiana","1800000",15.82,NA,18,18169,47340,118.3431953,7.48060652970923
"883","Indiana","1800000",15.82,NA,18,18159,NA,118.3431953,7.48060652970923
"884","Indiana","1800000",15.82,NA,18,18117,NA,118.3431953,7.48060652970923
"885","Indiana","1800000",15.82,NA,18,18077,31500,118.3431953,7.48060652970923
"886","Indiana","1800000",15.82,NA,18,18171,NA,118.3431953,7.48060652970923
"887","Indiana","1800000",15.82,NA,18,18177,39980,118.3431953,7.48060652970923
"888","Indiana","1800000",15.82,NA,18,18041,18220,118.3431953,7.48060652970923
"889","Indiana","1800000",15.82,NA,18,18017,30900,118.3431953,7.48060652970923
"890","Indiana","1800000",15.82,NA,18,18093,13260,118.3431953,7.48060652970923
"891","Indiana","1800000",15.82,NA,18,18087,NA,118.3431953,7.48060652970923
"892","Indiana","1800000",15.82,NA,18,18053,31980,118.3431953,7.48060652970923
"893","Indiana","1800000",15.82,NA,18,18001,19540,118.3431953,7.48060652970923
"894","Indiana","1800000",15.82,NA,18,18031,24700,118.3431953,7.48060652970923
"895","Indiana","1800000",15.82,NA,18,18085,47700,118.3431953,7.48060652970923
"896","Indiana","1800000",15.82,NA,18,18027,47780,118.3431953,7.48060652970923
"897","Indiana","1800000",15.82,NA,18,18079,35860,118.3431953,7.48060652970923
"898","Indiana","1800000",15.82,NA,18,18065,35220,118.3431953,7.48060652970923
"899","Indiana","1800000",15.82,NA,18,18025,NA,118.3431953,7.48060652970923
"900","Indiana","1800000",15.82,NA,18,18023,23140,118.3431953,7.48060652970923
"901","Indiana","1800000",15.82,NA,18,18047,NA,118.3431953,7.48060652970923
"902","Indiana","1800000",15.82,NA,18,18055,NA,118.3431953,7.48060652970923
"903","Indiana","1800000",15.82,NA,18,18137,NA,118.3431953,7.48060652970923
"904","Indiana","1800000",15.82,NA,18,18045,NA,118.3431953,7.48060652970923
"905","Indiana","1800000",15.82,NA,18,18151,11420,118.3431953,7.48060652970923
"906","Indiana","1800000",15.82,NA,18,18083,47180,118.3431953,7.48060652970923
"907","Indiana","1800000",15.82,NA,18,18131,NA,118.3431953,7.48060652970923
"908","Indiana","1800000",15.82,NA,18,18099,38500,118.3431953,7.48060652970923
"909","Indiana","1800000",15.82,NA,18,18113,28340,118.3431953,7.48060652970923
"910","Indiana","1800000",15.82,NA,18,18069,26540,118.3431953,7.48060652970923
"911","Indiana","1800000",15.82,NA,18,18139,NA,118.3431953,7.48060652970923
"912","Indiana","1800000",15.82,NA,18,18033,12140,118.3431953,7.48060652970923
"913","Indiana","1800000",15.82,NA,18,18125,27540,118.3431953,7.48060652970923
"914","Indiana","1800000",15.82,NA,18,18121,NA,118.3431953,7.48060652970923
"915","Indiana","1800000",15.82,NA,18,18181,NA,118.3431953,7.48060652970923
"916","Indiana","1800000",15.82,NA,18,18135,NA,118.3431953,7.48060652970923
"917","Indiana","1800000",15.82,NA,18,18149,NA,118.3431953,7.48060652970923
"918","Indiana","1800000",15.82,NA,18,18123,NA,118.3431953,7.48060652970923
"919","Indiana","1800000",15.82,NA,18,18107,18820,118.3431953,7.48060652970923
"920","Indiana","1800000",15.82,NA,18,18049,NA,118.3431953,7.48060652970923
"921","Indiana","1800000",15.82,NA,18,18071,42980,118.3431953,7.48060652970923
"922","Indiana","1800000",15.82,NA,18,18101,NA,118.3431953,7.48060652970923
"923","Indiana","1800000",15.82,NA,18,18147,NA,118.3431953,7.48060652970923
"924","Indiana","1800000",15.82,NA,18,18075,NA,118.3431953,7.48060652970923
"925","Indiana","1800000",15.82,NA,18,18155,NA,118.3431953,7.48060652970923
"926","Indiana","1800000",15.82,NA,18,18103,37940,118.3431953,7.48060652970923
"927","Indiana","1800000",15.82,NA,18,18051,NA,118.3431953,7.48060652970923
"393","Clarksville, TN-KY","0017300",14.62,NA,21,21047,17300,109.4091904,7.48352875512996
"394","Clarksville, TN-KY","0017300",14.62,NA,47,47125,17300,109.4091904,7.48352875512996
"395","Clarksville, TN-KY","0017300",14.62,NA,21,21221,17300,109.4091904,7.48352875512996
"1270","Lake Charles, LA","0029340",14.96,NA,22,22023,29340,112.1076233,7.4938250868984
"1271","Lake Charles, LA","0029340",14.96,NA,22,22019,29340,112.1076233,7.4938250868984
"1763","Muncie, IN","0034620",14.76,NA,18,18035,34620,110.619469,7.4945439701897
"1","Abilene, TX","0010180",14.61,NA,48,48441,10180,109.5290252,7.49685319644079
"2","Abilene, TX","0010180",14.61,NA,48,48253,10180,109.5290252,7.49685319644079
"3","Abilene, TX","0010180",14.61,NA,48,48059,10180,109.5290252,7.49685319644079
"317","Canton-Massillon, OH","0015940",14.92,NA,39,39151,15940,111.8568233,7.49710611930295
"318","Canton-Massillon, OH","0015940",14.92,NA,39,39019,15940,111.8568233,7.49710611930295
"462","Columbus, GA-AL","0017980",14.9,NA,13,13197,17980,111.8568233,7.50716934899329
"463","Columbus, GA-AL","0017980",14.9,NA,1,1113,17980,111.8568233,7.50716934899329
"464","Columbus, GA-AL","0017980",14.9,NA,13,13215,17980,111.8568233,7.50716934899329
"465","Columbus, GA-AL","0017980",14.9,NA,13,13145,17980,111.8568233,7.50716934899329
"466","Columbus, GA-AL","0017980",14.9,NA,13,13053,17980,111.8568233,7.50716934899329
"757","Hilton Head Island-Bluffton-Beaufort, SC","0025940",14.14,NA,45,45013,25940,106.1571125,7.50757514144272
"758","Hilton Head Island-Bluffton-Beaufort, SC","0025940",14.14,NA,45,45053,25940,106.1571125,7.50757514144272
"3035","Wichita Falls, TX","0048660",14.61,NA,48,48485,48660,109.8901099,7.5215680971937
"3036","Wichita Falls, TX","0048660",14.61,NA,48,48009,48660,109.8901099,7.5215680971937
"3037","Wichita Falls, TX","0048660",14.61,NA,48,48077,48660,109.8901099,7.5215680971937
"732","Greenville, NC","0024780",14.98,NA,37,37147,24780,112.7395716,7.52600611481976
"2938","Visalia-Porterville, CA","0047300",13.84,NA,6,6107,47300,104.6025105,7.55798486271676
"719","Grants Pass, OR","0024420",14.09,NA,41,41033,24420,106.4962726,7.55828762242725
"2386","Salisbury, MD-DE","0041540",14.72,NA,10,10005,41540,111.3585746,7.56512055706522
"2387","Salisbury, MD-DE","0041540",14.72,NA,24,24039,41540,111.3585746,7.56512055706522
"2388","Salisbury, MD-DE","0041540",14.72,NA,24,24045,41540,111.3585746,7.56512055706522
"2389","Salisbury, MD-DE","0041540",14.72,NA,24,24047,41540,111.3585746,7.56512055706522
"2537","St. George, UT","0041100",13.97,NA,49,49053,41100,106.0445387,7.59087607015032
"91","Altoona, PA","0011020",14.62,NA,42,42013,11020,110.9877913,7.59150419288646
"2427","Sherman-Denison, TX","0043300",14.5,NA,48,48181,43300,110.1321586,7.59532128275862
"1352","Lubbock, TX","0031180",14.06,NA,48,48107,31180,107.0663812,7.61496310099573
"1353","Lubbock, TX","0031180",14.06,NA,48,48303,31180,107.0663812,7.61496310099573
"1354","Lubbock, TX","0031180",14.06,NA,48,48305,31180,107.0663812,7.61496310099573
"2627","Terre Haute, IN","0045460",14.87,NA,18,18167,45460,113.507378,7.6333139206456
"2628","Terre Haute, IN","0045460",14.87,NA,18,18165,45460,113.507378,7.6333139206456
"2629","Terre Haute, IN","0045460",14.87,NA,18,18021,45460,113.507378,7.6333139206456
"2630","Terre Haute, IN","0045460",14.87,NA,18,18153,45460,113.507378,7.6333139206456
"3125","Youngstown-Warren-Boardman, OH-PA","0049660",14.73,NA,39,39155,49660,112.7395716,7.65373873727088
"3126","Youngstown-Warren-Boardman, OH-PA","0049660",14.73,NA,39,39099,49660,112.7395716,7.65373873727088
"3127","Youngstown-Warren-Boardman, OH-PA","0049660",14.73,NA,42,42085,49660,112.7395716,7.65373873727088
"514","Deltona-Daytona Beach-Ormond Beach, FL","0019660",13.68,NA,12,12127,19660,104.7120419,7.65438902777778
"515","Deltona-Daytona Beach-Ormond Beach, FL","0019660",13.68,NA,12,12035,19660,104.7120419,7.65438902777778
"2326","Punta Gorda, FL","0039460",13.77,NA,12,12015,39460,105.4852321,7.66051068264343
"2538","St. Joseph, MO-KS","0041140",14.61,NA,29,29021,41140,112.1076233,7.67334861738535
"2539","St. Joseph, MO-KS","0041140",14.61,NA,29,29063,41140,112.1076233,7.67334861738535
"2540","St. Joseph, MO-KS","0041140",14.61,NA,20,20043,41140,112.1076233,7.67334861738535
"2541","St. Joseph, MO-KS","0041140",14.61,NA,29,29003,41140,112.1076233,7.67334861738535
"2534","Springfield, OH","0044220",14.54,NA,39,39023,44220,111.8568233,7.69304149243466
"2993","Weirton-Steubenville, WV-OH","0048260",14.85,NA,54,54029,48260,114.2857143,7.6960076969697
"2994","Weirton-Steubenville, WV-OH","0048260",14.85,NA,54,54009,48260,114.2857143,7.6960076969697
"2995","Weirton-Steubenville, WV-OH","0048260",14.85,NA,39,39081,48260,114.2857143,7.6960076969697
"753","Hickory-Lenoir-Morganton, NC","0025860",14.58,NA,37,37027,25860,112.2334456,7.69776718792867
"754","Hickory-Lenoir-Morganton, NC","0025860",14.58,NA,37,37003,25860,112.2334456,7.69776718792867
"755","Hickory-Lenoir-Morganton, NC","0025860",14.58,NA,37,37023,25860,112.2334456,7.69776718792867
"756","Hickory-Lenoir-Morganton, NC","0025860",14.58,NA,37,37035,25860,112.2334456,7.69776718792867
"2574","Tennessee","4700000",15.3,NA,47,47007,NA,117.9245283,7.70748550980392
"2575","Tennessee","4700000",15.3,NA,47,47109,NA,117.9245283,7.70748550980392
"2576","Tennessee","4700000",15.3,NA,47,47025,NA,117.9245283,7.70748550980392
"2577","Tennessee","4700000",15.3,NA,47,47137,NA,117.9245283,7.70748550980392
"2578","Tennessee","4700000",15.3,NA,47,47135,NA,117.9245283,7.70748550980392
"2579","Tennessee","4700000",15.3,NA,47,47031,46100,117.9245283,7.70748550980392
"2580","Tennessee","4700000",15.3,NA,47,47055,NA,117.9245283,7.70748550980392
"2581","Tennessee","4700000",15.3,NA,47,47029,35460,117.9245283,7.70748550980392
"2582","Tennessee","4700000",15.3,NA,47,47003,43180,117.9245283,7.70748550980392
"2583","Tennessee","4700000",15.3,NA,47,47083,NA,117.9245283,7.70748550980392
"2584","Tennessee","4700000",15.3,NA,47,47079,37540,117.9245283,7.70748550980392
"2585","Tennessee","4700000",15.3,NA,47,47143,19420,117.9245283,7.70748550980392
"2586","Tennessee","4700000",15.3,NA,47,47127,46100,117.9245283,7.70748550980392
"2587","Tennessee","4700000",15.3,NA,47,47053,NA,117.9245283,7.70748550980392
